3.0; 0.0; 1.1898648361576605; 0.0016983853877391981; 1.1898648361576605; 0.0016983853877391981; 0.16264119165147442; 0.0059359594880497; 1.0321217070290984; 4.4805938198550975e-05 
4.0; 0.0; 1.1881076267677; 0.001899355716405268; 1.1881076267677; 0.001899355716405268; 0.2782149563230146; 0.007879881490458313; 1.0316430746875689; 4.271580319454443e-05 
5.0; 0.0; 1.1818225882502524; 0.0020622019466745604; 1.1818225882502524; 0.0020622019466745604; 0.39541275075014365; 0.010068961295383736; 1.0313721018085282; 3.8799687901863265e-05 
6.0; 0.0; 1.173470580639003; 0.002193235284769868; 1.173470580639003; 0.002193235284769868; 0.61278659385143; 0.012728922539350698; 1.0310813956843685; 3.891000252779132e-05 
7.0; 0.0; 1.1692645046145238; 0.0024179276821694063; 1.1692645046145238; 0.0024179276821694063; 0.7787131711285471; 0.015366429818671961; 1.0308065847995687; 3.66860544873285e-05 
3.0; 25.0; 0.4762736878856302; 0.0014211195516663348; 0.7409506963996002; 0.0019459973858804757; 0.13449252291227864; 0.005071495791566759; 1.030299946375882; 5.1729847453174305e-05 
4.0; 25.0; 0.5587492777864042; 0.0016994115684424744; 0.8823053296692467; 0.002432771132152814; 0.252351634408269; 0.007454627506848194; 1.0299638084731904; 4.6301112754623566e-05 
5.0; 25.0; 0.6258880952811625; 0.00193825951383659; 1.010843228371864; 0.0027751444759284206; 0.40112398304180863; 0.010150617875841223; 1.0298741378128495; 4.0363569119550037e-05 
6.0; 25.0; 0.6732207236410164; 0.0021503149142714324; 1.1178287197207406; 0.002981374593342047; 0.5797337772685639; 0.012784517495379568; 1.029749490153437; 3.830116553854515e-05 
7.0; 25.0; 0.7126666067426469; 0.0023587898299509825; 1.2141462131554168; 0.0033069654613748856; 0.7968798283322307; 0.014492372564322913; 1.02957338545989; 3.62814546613968e-05 
3.0; 50.0; 0.23247185174319193; 0.0013145178421244954; 0.9957208321303096; 0.0024132690606031904; 0.1030440161355253; 0.005255569249952847; 1.029762166302906; 4.9761893363877666e-05 
4.0; 50.0; 0.32126937475738604; 0.0015928484905160516; 1.1678846156687042; 0.0028470231268233354; 0.24738906459262985; 0.007674644051033369; 1.0295531566121001; 4.647889797448984e-05 
5.0; 50.0; 0.38911340890822044; 0.0018674547242097349; 1.3423813447009987; 0.0033328684665865534; 0.39617112004679506; 0.009908279000917897; 1.0294273305266923; 4.1744561861927364e-05 
6.0; 50.0; 0.44899861794986196; 0.002025740394969018; 1.4995154194195124; 0.0036978078245698516; 0.578948843851357; 0.012433960117075336; 1.02937875896471; 3.664655604979583e-05 
7.0; 50.0; 0.4894433797633595; 0.002252551376682868; 1.6516942386261213; 0.004050380342561807; 0.8026557681398635; 0.014775658621656855; 1.0291509719772975; 3.5529636783799035e-05 
3.0; 75.0; 0.10588466418489899; 0.0013371432618980183; 1.4600570326580125; 0.003033766111365391; 0.1077955035328432; 0.005067447477446873; 1.029784598783809; 4.7881194081960706e-05 
4.0; 75.0; 0.19266841315822703; 0.001559225967008885; 1.685539032474497; 0.0034766737651644756; 0.2374609886556699; 0.007808982842973636; 1.0294964110298765; 4.2348683004368024e-05 
5.0; 75.0; 0.2532831191116051; 0.0017842966604301649; 1.9335207975119346; 0.004103155288275159; 0.3691356464438004; 0.009966197653137082; 1.029381230384765; 3.6698898492399114e-05 
6.0; 75.0; 0.3173801878759306; 0.002045819804230479; 2.1606334173479684; 0.0046178691633322186; 0.545870668653505; 0.012410442688319985; 1.0292803656851408; 3.511368213847141e-05 
7.0; 75.0; 0.35653435775985215; 0.002290166963415303; 2.386585653300187; 0.004919809910829666; 0.7634310262889683; 0.014938520575846895; 1.0291415357893268; 3.2486633659031774e-05 
3.0; 100.0; 0.034408036193141665; 0.0013146629254603165; 2.043008096896591; 0.0034292428832461267; 0.1054170600995972; 0.00516738687745663; 1.0300622233794896; 4.355627100890858e-05 
4.0; 100.0; 0.11226064327991282; 0.0015685255062909227; 2.413007189522988; 0.004028854925982056; 0.20550087114553697; 0.007405021605230901; 1.0297206959901057; 3.705672787862347e-05 
5.0; 100.0; 0.1667436079638091; 0.0018267845049532066; 2.7511303346196527; 0.004803015518262288; 0.3916147869403103; 0.009778859509808046; 1.0294606733650071; 3.5652867377312624e-05 
6.0; 100.0; 0.22478704162575985; 0.002040074772762713; 3.0660721128713333; 0.00521841387908014; 0.5300252406712648; 0.012620186469507794; 1.0292779601025568; 3.490311905568801e-05 
7.0; 100.0; 0.26452820814992156; 0.0022329084162633146; 3.3919459571499857; 0.006119941938413782; 0.7542723529044251; 0.01500085176568946; 1.0292013137953733; 3.261645149546399e-05 
3.0; 125.0; -0.010080819216983426; 0.0012923071141195354; 2.7152546645057627; 0.003949184706194187; 0.10201975153359827; 0.005076492063784724; 1.0305038571468421; 4.5743616295262374e-05 
4.0; 125.0; 0.06187564992070551; 0.001532048183003072; 3.3651266971553833; 0.004639542805404872; 0.2190663405237359; 0.007581681024533508; 1.0299805272717926; 3.627264472497718e-05 
5.0; 125.0; 0.10272929825752611; 0.0017781267802020916; 3.793294147265126; 0.005664114555868524; 0.36661961410978283; 0.009939516449057887; 1.0297054121110507; 3.366077372763962e-05 
6.0; 125.0; 0.15832325897161142; 0.0020319473086322383; 4.232535054152908; 0.006013426418277177; 0.5526315882019398; 0.012315057195263381; 1.029482200332234; 3.1721179596656025e-05 
7.0; 125.0; 0.18987584968252533; 0.002230125657468652; 4.696654844248346; 0.006731957294576781; 0.740939402927575; 0.014763546900879007; 1.0293254855709482; 3.135850581753691e-05 
3.0; 150.0; -0.04420480694112864; 0.0012717742762822048; 3.4608751313727635; 0.004132579934419581; 0.10326285411745866; 0.005250932993671033; 1.0308942787099737; 4.246528483596516e-05 
4.0; 150.0; 0.025733129380696388; 0.0014994856265981502; 4.578173106446271; 0.005208356275448752; 0.20503629634177611; 0.007429736749727854; 1.0304287503168577; 3.62661675056806e-05 
5.0; 150.0; 0.05970631022155857; 0.0018690191949083629; 5.10449101850851; 0.005965588086884915; 0.3552217165726859; 0.01042928818077418; 1.030058463199935; 3.328072472476647e-05 
6.0; 150.0; 0.105508203893861; 0.002018807172895629; 5.6973340655238305; 0.0068587129822780335; 0.5276624855608808; 0.012414660513843667; 1.0297287257263203; 3.231059072955343e-05 
7.0; 150.0; 0.13581917893030518; 0.0022470797586731164; 6.321153982187863; 0.007556747846538227; 0.7686687722098262; 0.014989828164880948; 1.0294730632917495; 2.976293119841702e-05 
3.0; 175.0; -0.06535466044736703; 0.0012940542566186456; 4.296542320231703; 0.004559956197930839; 0.10065603990952819; 0.005011021849415898; 1.0315088269794404; 4.439110877019635e-05 
4.0; 175.0; 0.002287114084256785; 0.0015588686089678307; 6.108270257561207; 0.0061164857329464115; 0.20014623248402108; 0.007521403734362169; 1.0309974157538764; 3.590127163388076e-05 
5.0; 175.0; 0.022405994408377254; 0.0017568281101183682; 6.693285188841611; 0.006680013662833481; 0.34088640182505636; 0.009837909384011401; 1.0304344982340286; 3.220347753770065e-05 
