3.0; 0.0; 1.1284960695744115; 1.1608673917917731; 0.1601920606593667; 0.16156762218461793
4.0; 0.0; 1.1557620763315097; 1.14781511142054; 0.28472828484601403; 0.28723132832820963
5.0; 0.0; 1.1819918403821852; 1.1517094446666722; 0.44515880230459215; 0.4487989505128276
6.0; 0.0; 1.128184443297792; 1.1216388233160968; 0.6406481754173244; 0.6462704887384717
7.0; 0.0; 1.1665744149621486; 1.144905153301262; 0.872366660514271; 0.8796459430051421
3.0; 25.0; 0.5835231259441583; 0.7009255794887005; 0.13231200074116026; 0.16156762218461793
4.0; 25.0; 0.6761044773025383; 0.84413283602863; 0.2511944786367403; 0.28723132832820963
5.0; 25.0; 0.7252092981657012; 0.9598225721407242; 0.40720031272826956; 0.4487989505128276
6.0; 25.0; 0.7540692500339194; 1.0457360324489904; 0.5992403065292863; 0.6462704887384717
7.0; 25.0; 0.8206631275433763; 1.1796970873259809; 0.8272559209921281; 0.8796459430051421
3.0; 50.0; 0.404148347836563; 0.9544296729127556; 0.1318898575183132; 0.16156762218461793
4.0; 50.0; 0.49307004605918964; 1.1272224223209681; 0.25248140486350135; 0.28723132832820963
5.0; 50.0; 0.565726704357722; 1.312334208529557; 0.4094930663369495; 0.4487989505128276
6.0; 50.0; 0.6196517029679035; 1.4504684395104965; 0.6029149256695099; 0.6462704887384717
7.0; 50.0; 0.6498306543172174; 1.6346749281037964; 0.8328318797785089; 0.8796459430051421
3.0; 75.0; 0.3175869433439083; 1.3985452804686542; 0.13234661912551615; 0.16156762218461793
4.0; 75.0; 0.3945399437664207; 1.639796899822312; 0.2531555458522143; 0.28723132832820963
5.0; 75.0; 0.4679434265205775; 1.8778142099530593; 0.41057657851914287; 0.4487989505128276
6.0; 75.0; 0.5047125879175715; 2.1014282976908705; 0.604750642031014; 0.6462704887384717
7.0; 75.0; 0.5677659017116471; 2.3465479691232667; 0.8342798024468662; 0.8796459430051421
3.0; 100.0; 0.27012450188134085; 1.9879559003860452; 0.13280271401514207; 0.16156762218461793
4.0; 100.0; 0.32446959811111126; 2.3521653446993263; 0.25323473547872966; 0.28723132832820963
5.0; 100.0; 0.4006605411820649; 2.6701454102863407; 0.4106741308710762; 0.4487989505128276
6.0; 100.0; 0.44768066729963973; 2.9155932309545554; 0.6049366448787095; 0.6462704887384717
7.0; 100.0; 0.4798760885582604; 3.3043930751001493; 0.8352073659741525; 0.8796459430051421
3.0; 125.0; 0.23474095624877483; 2.6658412243278256; 0.1331283423862623; 0.16156762218461793
4.0; 125.0; 0.28087250925046575; 3.2545716777407985; 0.2528658428628872; 0.28723132832820963
5.0; 125.0; 0.3375877140729924; 3.575568619500863; 0.4100664602732433; 0.4487989505128276
6.0; 125.0; 0.39320419352415636; 4.135454783985364; 0.6038194016797847; 0.6462704887384717
7.0; 125.0; 0.4246243079105169; 4.475124332960856; 0.8351931895107972; 0.8796459430051421
3.0; 150.0; 0.20242604397465708; 3.32910338972115; 0.1334685874655614; 0.16156762218461793
4.0; 150.0; 0.24697496282748063; 4.4188632742409; 0.2521444349355001; 0.28723132832820963
5.0; 150.0; 0.294979856802127; 5.0292100046036; 0.40945252565925083; 0.4487989505128276
6.0; 150.0; 0.3550181935304274; 5.520153353673435; 0.6028210675614927; 0.6462704887384717
7.0; 150.0; 0.3720998510024414; 6.053898972633514; 0.833733019916425; 0.8796459430051421
3.0; 175.0; 0.18498329920658355; 4.220825297191922; 0.13355064444286274; 0.16156762218461793
4.0; 175.0; 0.21233684138760717; 5.835816433223117; 0.25085690954880063; 0.28723132832820963
5.0; 175.0; 0.27090567162532486; 6.470079697456476; 0.4089879700053623; 0.4487989505128276
6.0; 175.0; 0.29995111548601605; 7.309728003477904; 0.6019541807746956; 0.6462704887384717
7.0; 175.0; 0.3358241204273673; 7.679976263537833; 0.831691871544733; 0.8796459430051421
3.0; 0.0; 1.1976843852746917; 1.1698198690117003; 0.1600580149250689; 0.16156762218461793 
4.0; 0.0; 1.1192887734748018; 1.153892325383136; 0.2848632626521508; 0.28723132832820963 
5.0; 0.0; 1.1484613170775297; 1.150637221633747; 0.4448981241875608; 0.4487989505128276 
6.0; 0.0; 1.141514416639206; 1.1270517210020483; 0.6408041822348463; 0.6462704887384717 
7.0; 0.0; 1.1587217621979355; 1.1372144637189725; 0.8719489999126141; 0.8796459430051421 
3.0; 25.0; 0.5692767325834901; 0.6937773972715611; 0.13223537159743112; 0.16156762218461793 
4.0; 25.0; 0.6713094490340866; 0.8491178648757991; 0.2513355712469349; 0.28723132832820963 
5.0; 25.0; 0.7251585773347043; 0.9471477940033859; 0.40668421729800835; 0.4487989505128276 
6.0; 25.0; 0.7523915801012461; 1.0491895796319435; 0.5987425603682005; 0.6462704887384717 
7.0; 25.0; 0.8043508398824343; 1.1688839626042709; 0.8268834159928199; 0.8796459430051421 
3.0; 50.0; 0.4060418748689542; 0.9532884316437279; 0.13198876321850558; 0.16156762218461793 
4.0; 50.0; 0.49779942729894805; 1.0861624705248112; 0.25240111027601103; 0.28723132832820963 
5.0; 50.0; 0.5605502940042466; 1.3040526230834955; 0.4096211698081852; 0.4487989505128276 
6.0; 50.0; 0.6066448275647852; 1.4460807242102403; 0.6028144956413753; 0.6462704887384717 
7.0; 50.0; 0.6415005357993001; 1.6280455258377082; 0.8328371404601584; 0.8796459430051421 
3.0; 75.0; 0.31080918593383877; 1.3935344582115046; 0.13235652078535617; 0.16156762218461793 
4.0; 75.0; 0.39685808394080835; 1.659019793362051; 0.2531911372043856; 0.28723132832820963 
5.0; 75.0; 0.45316518526732263; 1.8626158787266744; 0.4103520002187552; 0.4487989505128276 
6.0; 75.0; 0.5072166321412893; 2.0579942996279184; 0.6046807715745088; 0.6462704887384717 
7.0; 75.0; 0.5687677260260285; 2.281438842892709; 0.8350361904717694; 0.8796459430051421 
3.0; 100.0; 0.2663769173844606; 1.9803858095639988; 0.13277405608030687; 0.16156762218461793 
4.0; 100.0; 0.31832189364538227; 2.298597351557105; 0.25301821753585146; 0.28723132832820963 
